,aqi_ozone
8063,safe
7051,safe
29722,safe
4055,safe
2315,safe
7134,unhealthy
4753,unhealthy for sensitive groups
25334,safe
1723,safe
17866,safe
8335,safe
10390,safe
31230,very unhealthy
34451,safe
29889,safe
18476,safe
19343,safe
15647,safe
14728,safe
25558,safe
18952,safe
27258,safe
23622,safe
23058,safe
1222,safe
3376,safe
23685,safe
28596,safe
33383,safe
13912,safe
29750,safe
29076,safe
7215,safe
4282,safe
19247,safe
20292,safe
1624,safe
14001,safe
23595,safe
2985,safe
34918,safe
17304,safe
18928,safe
7559,safe
31797,safe
17329,safe
553,safe
2032,safe
23591,safe
16302,safe
6221,safe
14082,safe
10911,safe
25195,safe
16540,safe
22803,safe
29659,safe
11384,unhealthy for sensitive groups
24002,unhealthy for sensitive groups
9447,safe
15171,safe
10028,unhealthy for sensitive groups
22842,safe
9773,safe
32944,safe
32971,safe
20429,safe
29812,safe
17293,safe
20706,safe
4853,safe
7724,safe
12949,safe
7982,safe
7165,safe
23806,safe
34533,safe
18129,safe
15780,safe
2733,unhealthy for sensitive groups
6249,safe
16112,safe
2168,safe
122,safe
27804,unhealthy for sensitive groups
17853,safe
19921,safe
6854,safe
6306,safe
7388,safe
1054,unhealthy for sensitive groups
23861,unhealthy for sensitive groups
2131,safe
4021,safe
28960,safe
9319,safe
31196,unhealthy
18057,safe
20745,safe
12496,safe
22423,safe
10287,safe
29702,safe
19285,safe
11159,safe
27240,safe
13363,unhealthy for sensitive groups
18584,safe
29891,safe
30169,safe
29932,safe
16584,safe
31151,safe
32482,safe
1657,safe
19676,safe
662,safe
31745,safe
33136,safe
18206,safe
4776,safe
8692,safe
29060,safe
25295,safe
22290,safe
29026,safe
8850,safe
8396,safe
4781,safe
26531,unhealthy for sensitive groups
1158,safe
10219,safe
20989,safe
13797,safe
19357,safe
12435,safe
16582,safe
10622,safe
29034,safe
18929,safe
19388,safe
32884,safe
29885,safe
1537,safe
27216,safe
7416,safe
9948,unhealthy for sensitive groups
14881,safe
15382,safe
12257,safe
34312,safe
10360,safe
11070,unhealthy
12234,safe
21251,safe
25766,unhealthy
12779,safe
1260,safe
29630,safe
3957,safe
29944,safe
31267,safe
11041,safe
26191,safe
20541,safe
7138,safe
29294,safe
14130,safe
8760,unhealthy for sensitive groups
11911,unhealthy for sensitive groups
11395,unhealthy
29105,safe
17474,safe
3943,safe
9607,unhealthy
21195,safe
2282,safe
21536,safe
5865,safe
16518,safe
13758,safe
6640,safe
31557,safe
17712,safe
21590,safe
30839,safe
18081,safe
32000,unhealthy for sensitive groups
28293,safe
20940,safe
9202,safe
28911,safe
3051,safe
5216,safe
31068,safe
24971,safe
25001,safe
33928,safe
23878,safe
24347,safe
34999,safe
421,safe
11679,safe
15410,safe
16125,safe
5169,safe
9200,safe
22091,unhealthy for sensitive groups
20447,safe
24061,safe
13462,unhealthy
29909,safe
12723,safe
25438,unhealthy for sensitive groups
6380,safe
16991,safe
3217,safe
1728,unhealthy for sensitive groups
8920,safe
25639,unhealthy for sensitive groups
918,safe
10956,safe
28500,safe
8241,safe
24967,safe
22594,safe
24665,safe
5492,safe
14643,safe
2343,safe
24,safe
19224,safe
31419,safe
25635,unhealthy for sensitive groups
22587,safe
16697,safe
15084,safe
32128,safe
250,safe
29400,safe
16148,safe
18795,safe
25090,safe
9060,safe
26666,safe
31834,safe
13191,safe
11605,safe
15839,unhealthy for sensitive groups
34380,safe
9801,safe
24556,safe
34647,unhealthy for sensitive groups
10397,safe
26690,safe
29128,safe
8830,unhealthy for sensitive groups
14338,safe
23832,unhealthy
11402,unhealthy for sensitive groups
16634,safe
19177,safe
6051,safe
18931,safe
11280,unhealthy for sensitive groups
5196,safe
8915,safe
28348,unhealthy for sensitive groups
29156,safe
7058,safe
10049,safe
1055,unhealthy for sensitive groups
1549,safe
20164,unhealthy for sensitive groups
13947,safe
21808,safe
15272,safe
6906,safe
34421,unhealthy for sensitive groups
7603,safe
7732,safe
8246,safe
34660,safe
32537,safe
11744,safe
33020,safe
13766,safe
15921,safe
16130,safe
8649,safe
32851,safe
16567,safe
25979,safe
10410,safe
12706,safe
18076,safe
28385,safe
1772,safe
3066,safe
17972,unhealthy for sensitive groups
32295,safe
18388,safe
32477,safe
14293,safe
31640,safe
2826,unhealthy for sensitive groups
7824,safe
26944,safe
21322,safe
29274,safe
5746,safe
33462,safe
1326,safe
13857,safe
9299,safe
30716,safe
17176,safe
32705,safe
14489,safe
20909,safe
21396,safe
31014,safe
34387,safe
2479,safe
32526,safe
34772,safe
33088,safe
34764,safe
7727,safe
17483,safe
1148,unhealthy for sensitive groups
21058,safe
25800,safe
13936,safe
2578,safe
24570,safe
17718,safe
6061,safe
28245,safe
2853,safe
10320,safe
34964,safe
1020,safe
25699,unhealthy for sensitive groups
34237,safe
33447,safe
18321,safe
20400,safe
30036,safe
16637,safe
12087,unhealthy for sensitive groups
15167,safe
6139,safe
16425,safe
30705,safe
5225,safe
22893,safe
17744,safe
20017,safe
17819,safe
3117,safe
31437,safe
13886,safe
15543,safe
15141,safe
10034,safe
12321,safe
8882,safe
29504,safe
24464,safe
19131,safe
33002,safe
14097,safe
15413,safe
13410,safe
22621,safe
5137,safe
31516,safe
33416,safe
16229,safe
2686,safe
28032,unhealthy for sensitive groups
9381,safe
13380,unhealthy for sensitive groups
31242,safe
25158,safe
2813,safe
10699,safe
14845,safe
6553,safe
7788,safe
15042,safe
11517,safe
27349,safe
32076,safe
32930,safe
16301,safe
32110,safe
13916,safe
16454,safe
7766,safe
20612,safe
11228,safe
21287,safe
20860,safe
25773,unhealthy for sensitive groups
29227,safe
7758,safe
8989,safe
19382,safe
29131,safe
25440,safe
35010,unhealthy for sensitive groups
9917,safe
8139,safe
31411,safe
13713,safe
30995,safe
24845,unhealthy for sensitive groups
22921,safe
5028,safe
8515,safe
17769,safe
1474,safe
21657,safe
22890,safe
27730,unhealthy for sensitive groups
280,safe
22938,safe
1440,safe
7464,safe
12966,safe
24426,safe
27680,safe
5889,safe
28045,safe
7851,unhealthy for sensitive groups
34011,safe
17055,safe
24181,safe
10459,safe
26426,safe
26493,safe
26597,safe
12422,safe
19299,safe
15064,safe
13674,safe
4500,safe
23029,safe
18947,safe
19650,safe
29159,safe
7999,safe
14292,safe
15065,safe
184,safe
32494,safe
27070,safe
13622,safe
11639,safe
34158,safe
30148,safe
27623,unhealthy for sensitive groups
16155,safe
8420,safe
9807,safe
8736,safe
14155,safe
238,safe
33477,safe
33269,unhealthy for sensitive groups
17371,safe
5522,safe
2844,safe
16800,safe
33336,safe
17408,safe
32991,safe
1417,safe
25576,safe
8010,safe
26828,safe
11865,safe
32416,safe
31807,safe
596,safe
14120,unhealthy
9465,safe
26137,safe
34083,safe
17947,safe
17370,safe
3955,safe
25308,safe
397,safe
6650,safe
34611,safe
18218,safe
16455,safe
16523,safe
19861,safe
17452,safe
26081,safe
31375,safe
14927,safe
9034,unhealthy for sensitive groups
5385,safe
11987,safe
8938,safe
31921,safe
4142,safe
25118,safe
513,safe
24794,safe
19207,safe
6741,unhealthy for sensitive groups
23862,unhealthy for sensitive groups
591,safe
22336,safe
23125,safe
27102,safe
6908,safe
33092,safe
23703,unhealthy for sensitive groups
32375,safe
26542,safe
17041,safe
29302,safe
5521,safe
26773,safe
25736,safe
34753,safe
3920,safe
32548,safe
9244,unhealthy for sensitive groups
23038,safe
28423,safe
32617,safe
30853,safe
10545,safe
7539,safe
3431,safe
8324,safe
7244,safe
9869,safe
21803,safe
14549,safe
615,safe
10252,safe
10817,safe
6141,safe
7091,very unhealthy
394,unhealthy for sensitive groups
30915,unhealthy
7944,safe
15097,safe
13437,safe
15101,safe
34917,safe
10281,safe
6788,safe
6185,safe
1820,safe
34485,safe
34714,unhealthy for sensitive groups
28719,safe
18541,safe
29119,safe
23039,safe
12662,safe
26352,safe
30052,unhealthy for sensitive groups
7536,safe
20736,safe
19662,safe
32147,safe
26490,safe
8536,safe
8263,safe
29437,safe
24598,safe
31699,safe
6691,safe
14779,safe
15683,unhealthy for sensitive groups
7437,unhealthy for sensitive groups
32462,safe
23481,safe
16677,safe
7615,safe
10144,safe
7419,safe
16397,safe
4039,safe
32829,safe
33505,safe
7494,safe
3151,unhealthy for sensitive groups
11266,unhealthy
11421,safe
31480,safe
374,safe
29413,safe
15918,safe
12007,safe
1921,safe
20811,safe
5138,safe
24799,safe
9787,unhealthy for sensitive groups
31379,safe
12876,safe
33223,safe
23960,safe
29789,safe
457,safe
4191,unhealthy for sensitive groups
19949,safe
21144,safe
5014,safe
2146,safe
21205,safe
12104,safe
24852,safe
21434,safe
4728,safe
30018,safe
22985,safe
23880,safe
32633,safe
27934,safe
8818,safe
14428,safe
19413,safe
21957,unhealthy for sensitive groups
11265,unhealthy for sensitive groups
4943,safe
4951,safe
21344,safe
19286,safe
4685,safe
15320,safe
34873,safe
12181,safe
32901,safe
7369,safe
15393,unhealthy for sensitive groups
27405,safe
3070,unhealthy for sensitive groups
33870,safe
14579,safe
18271,safe
34119,safe
840,safe
6898,safe
23597,safe
23204,safe
28856,safe
7298,unhealthy
30043,safe
22911,safe
10549,safe
10583,safe
11546,safe
21083,safe
16152,safe
21458,safe
17206,safe
23825,safe
32852,safe
4613,safe
31246,safe
24216,safe
14037,safe
29368,safe
30787,safe
9233,safe
34596,safe
5916,safe
34066,safe
10496,safe
2527,safe
32425,safe
4340,safe
13078,safe
5041,safe
6567,safe
25991,safe
20045,safe
15027,safe
126,safe
7187,unhealthy for sensitive groups
27598,safe
31225,safe
7723,safe
6396,safe
3778,safe
14482,safe
24670,safe
14783,safe
9261,safe
14059,safe
25754,safe
13935,safe
25281,safe
23439,safe
5021,safe
13833,safe
31616,unhealthy for sensitive groups
34340,safe
7267,safe
12213,safe
7241,safe
27780,safe
12587,safe
12895,safe
29357,safe
6820,safe
24565,safe
27257,safe
8223,safe
16897,safe
7480,safe
18726,safe
1271,safe
29525,safe
23260,safe
16799,safe
23999,unhealthy for sensitive groups
309,safe
753,unhealthy
16360,safe
31394,safe
11569,safe
15142,unhealthy for sensitive groups
15735,safe
8934,safe
15003,safe
28054,safe
21529,safe
7567,safe
20008,safe
20854,safe
31052,safe
31,safe
15803,safe
5371,safe
29641,safe
11005,unhealthy for sensitive groups
4842,unhealthy for sensitive groups
13158,safe
32028,safe
13008,safe
19373,safe
4153,safe
4794,safe
15942,safe
13526,safe
32217,safe
366,safe
22207,safe
7351,safe
20666,safe
15572,safe
523,safe
11543,safe
26525,safe
31114,safe
28844,safe
30133,safe
25650,unhealthy for sensitive groups
15530,unhealthy
32927,safe
30094,unhealthy
1496,safe
14165,safe
28409,safe
7133,safe
23912,safe
15590,safe
11436,safe
12708,safe
19497,safe
22405,safe
5827,unhealthy for sensitive groups
6852,safe
20700,safe
18944,safe
15855,safe
5503,safe
19832,unhealthy for sensitive groups
10107,safe
6730,unhealthy for sensitive groups
9430,safe
20491,safe
18971,safe
20655,safe
33093,safe
34778,safe
4708,unhealthy for sensitive groups
5003,safe
3031,safe
9475,safe
9817,safe
26200,safe
11789,safe
1503,safe
33055,safe
19693,safe
22689,safe
8282,safe
19551,safe
24534,safe
24335,safe
33322,safe
5107,safe
4138,safe
27253,safe
16348,safe
21837,unhealthy for sensitive groups
18559,safe
31305,safe
23380,safe
32652,safe
15236,safe
17716,safe
8123,safe
15859,safe
26093,safe
31719,safe
14392,safe
2431,unhealthy for sensitive groups
28198,unhealthy for sensitive groups
8348,safe
23046,safe
27161,safe
33496,safe
18331,unhealthy for sensitive groups
21878,safe
27064,safe
8814,safe
13827,safe
27291,safe
24179,safe
10580,safe
12443,safe
5625,safe
14871,safe
6907,safe
28342,safe
2904,unhealthy for sensitive groups
32205,unhealthy for sensitive groups
11867,safe
7216,safe
10874,safe
31428,safe
26015,safe
25912,safe
7111,safe
21762,safe
34435,unhealthy
18480,safe
6388,safe
18239,safe
5126,safe
18350,safe
26344,safe
3105,safe
27572,safe
6622,safe
12630,safe
10867,safe
4598,safe
20108,safe
23042,safe
34514,safe
4756,safe
34432,safe
16901,safe
22563,safe
303,safe
9151,safe
14867,safe
16116,safe
16550,safe
15935,safe
14586,safe
29862,safe
6279,safe
25425,safe
31521,safe
13434,unhealthy for sensitive groups
31346,unhealthy for sensitive groups
5117,safe
4415,safe
1710,safe
33674,safe
25788,safe
34942,safe
14148,safe
32841,safe
23358,safe
32966,safe
16205,unhealthy for sensitive groups
16888,safe
22562,safe
18444,safe
25746,safe
7235,safe
5218,safe
32379,safe
30068,safe
8738,safe
20746,safe
2123,safe
15831,safe
28940,safe
26890,safe
3878,safe
20093,safe
22665,safe
19023,safe
608,safe
9253,unhealthy for sensitive groups
3603,safe
25105,safe
12404,safe
20884,safe
18548,safe
16231,safe
21354,safe
26256,safe
14610,safe
31570,safe
34051,safe
11958,unhealthy for sensitive groups
14667,safe
7909,safe
19739,safe
2091,unhealthy for sensitive groups
23844,safe
20329,unhealthy for sensitive groups
16628,safe
23478,safe
17740,safe
15641,safe
17196,safe
11678,safe
29960,safe
8753,safe
18677,safe
34678,safe
11811,safe
1702,safe
3096,safe
25831,safe
34522,safe
31082,safe
24743,safe
7519,safe
18120,safe
11509,safe
26718,safe
25301,safe
16147,safe
6304,safe
4450,safe
3208,safe
30101,safe
8526,safe
10797,safe
15759,safe
32241,safe
19169,safe
29236,safe
11724,safe
20714,safe
2902,safe
25693,unhealthy for sensitive groups
14535,safe
15790,safe
9062,safe
8763,unhealthy for sensitive groups
24383,safe
6009,safe
25502,safe
22284,safe
4622,safe
28497,safe
3375,safe
31650,safe
3692,safe
30057,safe
32653,safe
10535,safe
26467,safe
26598,safe
10636,safe
28552,safe
28927,safe
16156,safe
4334,safe
22163,safe
827,unhealthy
25372,safe
3383,safe
29231,safe
15177,safe
31344,safe
5588,safe
25904,safe
4323,safe
26713,safe
18397,unhealthy for sensitive groups
16300,safe
33257,safe
23305,safe
7263,safe
26381,safe
9411,safe
25613,safe
25641,safe
33937,safe
13398,safe
28624,safe
5220,safe
14598,safe
10433,safe
1660,safe
20040,safe
9590,safe
17849,safe
33215,safe
31003,safe
21802,safe
28140,safe
12230,unhealthy for sensitive groups
24359,safe
37,safe
3415,safe
29272,safe
32780,safe
1083,safe
21645,safe
16288,safe
2389,safe
2885,safe
21490,safe
2472,safe
14096,safe
8872,safe
18534,safe
3472,unhealthy
17468,unhealthy for sensitive groups
9185,unhealthy for sensitive groups
10835,unhealthy for sensitive groups
34140,safe
17010,safe
4349,safe
27665,safe
5602,safe
34670,unhealthy for sensitive groups
5868,safe
17040,safe
1048,safe
17800,safe
34798,safe
12702,safe
32252,unhealthy for sensitive groups
34003,safe
1374,safe
26607,safe
9092,unhealthy for sensitive groups
19942,safe
25042,safe
21313,safe
30051,safe
19669,safe
30097,safe
3728,safe
21463,safe
26464,safe
16143,safe
11647,safe
9105,unhealthy for sensitive groups
21747,unhealthy for sensitive groups
21271,safe
34564,safe
20965,safe
14378,safe
10042,safe
23131,safe
7738,safe
24742,safe
33976,safe
7054,safe
27659,safe
28633,safe
16047,unhealthy for sensitive groups
26686,safe
6216,safe
9039,safe
28405,safe
6312,safe
24006,safe
33415,safe
5037,safe
31655,safe
30092,unhealthy for sensitive groups
22329,safe
18855,safe
25151,safe
32107,safe
31258,safe
14242,safe
29078,safe
15689,unhealthy for sensitive groups
22919,safe
34922,safe
31061,safe
19909,safe
31270,safe
18842,safe
32787,safe
12540,safe
10933,safe
11484,safe
8793,safe
15772,safe
23159,safe
7273,safe
6109,safe
31483,safe
9653,very unhealthy
1272,safe
5294,unhealthy
24737,safe
1665,safe
19515,safe
18558,safe
24771,safe
11779,safe
16083,safe
962,safe
1026,unhealthy for sensitive groups
23283,safe
16347,safe
31922,safe
30061,safe
14167,safe
13890,safe
26988,safe
22572,safe
16896,safe
3998,safe
34674,safe
4823,safe
5672,safe
18618,safe
15660,safe
25082,safe
1647,safe
14695,safe
8502,safe
19307,safe
19592,safe
10147,safe
5929,unhealthy for sensitive groups
15485,safe
25850,safe
