"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-03-26","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","63",",,W","47",",,W","  360",",,W","   10",",,W","25.9",",,W","31.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-03-27","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","66",",,W","50",",,W","  130",",,W","  130",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-03-28","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,Z","66","H,,S","73",",,W","63",",,W","  140",",,W","  130",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-03-29","10.96",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","68","H,,S","74",",,W","64",",,W","  130",",,W","  140",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-03-30","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","76",",,W","66",",,W","  140",",,W","  150",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-03-31","11.18",",,W",,,"0.53",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","79",",,W","65",",,W","   40",",,W","   40",",,W","28.0",",,W","35.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-01","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","76",",,W","65",",,W","  130",",,W","  140",",,W","15.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-02","13.42",",,W",,,"0.83",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","74",",,W","65",",,W","  320",",,W","  320",",,W","38.0",",,W","55.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-03","15.21",",,W",,,"0.33",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","66",",,W","57",",,W","  360",",,W","  360",",,W","23.0",",,W","28.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-04","15.43",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","62",",,W","53",",,W","  320",",,W","  310",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-05","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","66",",,W","51",",,W","  340",",,W","  340",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-06","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","74",",,W","59",",,W","  160",",,W","  150",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-07","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","76",",,W","67",",,W","  140",",,W","  160",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-08","14.09",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","76",",,W","67",",,W","  130",",,W","  130",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-09","17.67",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","72","H,,S","77",",,W","68",",,W","  130",",,W","  130",",,W","23.9",",,W","31.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-10","17.22",",,W",,,"0.18",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","78",",,W","55",",,W","  350",",,W","  350",",,W","30.0",",,W","35.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-11","14.09",",,W",,,"1.08",",,W,2400","0.0",",,Z","0.0",",,W","56","H,,S","67",",,W","48",",,W","  350",",,W","  350",",,W","35.1",",,W","40.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-12","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","71",",,W","57",",,W","  130",",,W","   20",",,W","13.0",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-13","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","74",",,W","63",",,W","  110",",,W","  100",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-14","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","75",",,W","65",",,W","  140",",,W","  140",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-15","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","75",",,W","68",",,W","  120",",,W","  110",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-16","11.86",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","78",",,W","70",",,W","  120",",,W","  130",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-17","15.21",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","76",",,W","72",",,W","  140",",,W","  130",",,W","23.9",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-18","19.01",",,W",,,"0.24",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","74",",,W","56",",,W","  340",",,W","  340",",,W","38.9",",,W","48.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-19","20.58",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","68",",,W","52",",,W","  350",",,W","  350",",,W","44.1",",,W","52.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-20","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","68",",,W","53",",,W","  120",",,W","  130",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-21","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","72",",,W","64",",,W","   70",",,W","   70",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-22","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","74",",,W","66",",,W","  150",",,W","  160",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-23","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","78",",,W","68",",,W","  170",",,W","  170",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-24","16.78",",,W",,,"0.07",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","73",",,W","54",",,W","  350",",,W","  350",",,W","32.0",",,W","38.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-25","15.21",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","69",",,W","58",",,W","   30",",,W","   30",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-26","11.86",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","78",",,W","69",",,W","  140",",,W","  140",",,W","18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-27","9.17",",,W",,,"0.41",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","79",",,W","68",",,W","  150",",,W","  160",",,W","18.1",",,W","21.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-28","6.71",",,W",,,"0.19",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","78",",,W","66",",,W","  150",",,W","  150",",,W","23.9",",,W","29.1",",,W",,,,,"    1",",,W",,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-29","8.72",",,W",,,"0.12",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","78",",,W","69",",,W","  140",",,W","  150",",,W","18.1",",,W","21.9",",,W",,,,,"    1",",,W",,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-04-30","7.83",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","78",",,W","69",",,W","  140",",,W","  130",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-01","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","78",",,W","69",",,W","  140",",,W","  130",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-02","17.22",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","81",",,W","54",",,W","  330",",,W","  320",",,W","33.1",",,W","38.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-03","21.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","69",",,W","50",",,W","  320",",,W","  320",",,W","33.1",",,W","40.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-04","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","74",",,W","53",",,W","  210",",,W","  220",",,W","28.0",",,W","36.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-05","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","73",",,W","61",",,W","  360",",,W","  360",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-06","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","74",",,W","59",",,W","  170",",,W","  160",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-07","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","80",",,W","64",",,W","  190",",,W","  180",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-08","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","79",",,W","69",",,W","  140",",,W","  140",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-09","12.97",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","79",",,W","71",",,W","  140",",,W","  140",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-10","12.53",",,W",,,"1.08",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","79",",,W","67",",,W","   30",",,W","   30",",,W","32.0",",,W","38.9",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-11","7.61",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","79",",,W","65",",,W","  350",",,W","  350",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-12","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","79",",,W","68",",,W","   20",",,W","   60",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-13","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","74",",,W","66",",,W","  120",",,W","   80",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-14","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","76",",,W","66",",,W","  160",",,W","  160",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-15","15.21",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","77",",,W","70",",,W","  160",",,W","  160",",,W","23.0",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-16","13.87",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","79",",,W","71",",,W","  160",",,W","  170",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-17","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","79",",,W","72",",,W","  160",",,W","  160",",,W","21.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-18","14.32",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","79",",,W","71",",,W","  150",",,W","  160",",,W","23.0",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-19","15.43",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","80",",,W","73",",,W","  160",",,W","  160",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-20","15.43",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","77","H,,S","82",",,W","74",",,W","  170",",,W","  170",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-21","14.76",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","78","H,,S","83",",,W","75",",,W","  160",",,W","  160",",,W","21.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-22","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","79","H,,S","83",",,W","76",",,W","  150",",,W","  160",",,W","19.9",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-23","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","79","H,,S","83",",,W","76",",,W","  150",",,W","  140",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-24","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","79","H,,S","84",",,W","76",",,W","  140",",,W","  130",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-25","12.53",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","83",",,W","76",",,W","  120",",,W","  120",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-26","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","84",",,W","77",",,W","  150",",,W","  150",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-27","15.88",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","86",",,W","77",",,W","  150",",,W","  150",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-28","19.46",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","86",",,W","77",",,W","  160",",,W","  160",",,W","25.1",",,W","31.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-29","17.90",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","84",",,W","77",",,W","  140",",,W","  140",",,W","25.1",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-30","17.90",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","81","H,,S","86",",,W","77",",,W","  150",",,W","  160",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-05-31","15.66",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","81","H,,S","86",",,W","79",",,W","  160",",,W","  170",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-06-01","14.99",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","82","H,,S","87",",,W","79",",,W","  170",",,W","  170",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-06-02","9.62",",,W",,,"1.82",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","85",",,W","70",",,W","  350",",,W","  340",",,W","47.0",",,W","59.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-06-03","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","79","H,,S","86",",,W","73",",,W","  360",",,W","  350",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-06-04","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","87",",,W","74",",,W","  120",",,W","  140",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-06-05","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","83","H,,S","90",",,W","78",",,W","  160",",,W","  160",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-06-06","7.83",",,W",,,"0.35",",,W,2400","0.0",",,W","0.0",",,W","84","H,,S","89",",,W","70",",,W","   10",",,W","  270",",,W","29.1",",,W","38.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-06-07","11.18",",,W",,,"0.11",",,W,2400","0.0",",,W","0.0",",,W","79","H,,S","87",",,W","75",",,W","  340",",,W","  340",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-06-08","7.83",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","81","H,,S","87",",,W","78",",,W","  170",",,W","  170",",,W","25.9",",,W","33.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-06-09","9.62",",,W",,,"0.44",",,W,2400","0.0",",,W","0.0",",,W","81","H,,S","88",",,W","74",",,W","  270",",,W","  280",",,W","25.9",",,W","35.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-06-10","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","88",",,W","77",",,W","  150",",,W","  130",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-06-11","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","84","H,,S","89",",,W","81",",,W","  170",",,W","  170",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-06-12","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","89",",,W","82",",,W","  180",",,W","  170",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-06-13","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","90",",,W","82",",,W","  190",",,W","  320",",,W","15.0",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-06-14","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","91",",,W","81",",,W","  180",",,W","  170",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-06-15","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","86","H,,S","90",",,W","81",",,W","  180",",,W","  180",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-06-16","12.08",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","85","H,,S","90",",,W","81",",,W","  190",",,W","  200",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-06-17","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","90",",,W","82",",,W","  180",",,W","  180",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-06-18","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","90",",,W","81",",,W","  200",",,W","  190",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-06-19","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","91",",,W","81",",,W","  180",",,W","  250",",,W","17.0",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-06-20","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","86","H,,S","91",",,W","82",",,W","  160",",,W","  170",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-06-21","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","90",",,W","82",",,W","  160",",,W","  170",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,
