"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-04-15",,,,,,,"0.00",",,S,2400",,,,,"68","H,,S","73",",,M","60",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-04-16",,,,,,,"0.00",",,S,2400",,,,,"62","H,,S","67",",,M","58",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-04-17",,,,,,,"0.00",",,S,2400",,,,,"62","H,,S","71",",,M","52",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-04-18",,,,,,,"0.00",",,S,2400",,,,,"64","H,,S","73",",,M","56",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-04-19",,,,,,,"0.00",",,S,2400",,,,,"71","H,,S","78",",,M","67",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-04-20",,,,,,,"0.00",",,S,2400",,,,,"73","H,,S","78",",,M","69",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-04-21",,,,,,,"0.00",",,S,2400",,,,,"73","H,,S","79",",,M","69",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-04-22",,,,,,,"0.00",",,S,2400",,,,,"74","H,,S","80",",,M","70",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-04-23",,,,,,,"0.00",",,S,2400",,,,,"76","H,,S","82",",,M","73",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-04-24",,,,,,,"0.00",",,S,2400",,,,,"75","H,,S","80",",,M","73",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-04-25",,,,,,,"0.00",",,S,2400",,,,,"75","H,,S","84",",,M","72",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-04-26",,,,,,,"0.00",",,S,2400",,,,,"75","H,,S","81",",,M","67",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-04-27",,,,,,,"0.02",",,S,2400",,,,,"74","H,,S","85",",,M","66",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-04-28",,,,,,,"0.01",",,S,2400",,,,,"76","H,,S","82",",,M","72",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-04-29",,,,,,,,,,,,,"77","H,,S","83",",,M","71",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-04-30",,,,,,,,,,,,,"73","H,,S","78",",,M","66",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-01",,,,,,,"0.00",",,S,2400",,,,,"72","H,,S","76",",,M","69",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-02",,,,,,,"0.00",",,S,2400",,,,,"73","H,,S","80",",,M","70",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-03",,,,,,,"0.00",",,S,2400",,,,,"74","H,,S","79",",,M","72",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-04",,,,,,,"0.01",",,S,2400",,,,,"76","H,,S","82",",,M","73",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-05",,,,,,,,,,,,,"78","H,,S","83",",,M","74",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-06",,,,,,,"0.00",",,S,2400",,,,,"77","H,,S","83",",,M","69",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-07",,,,,,,"0.00",",,S,2400",,,,,"75","H,,S","85",",,M","65",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-08",,,,,,,"0.00",",,S,2400",,,,,"76","H,,S","83",",,M","67",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-09",,,,,,,"0.00",",,S,2400",,,,,"77","H,,S","82",",,M","74",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-10",,,,,,,"0.00",",,S,2400",,,,,"74","H,,S","80",",,M","65",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-11",,,,,,,"2.50",",,S,2400",,,,,"76","H,,S","81",",,M","72",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-12",,,,,,,"0.00",",,S,2400",,,,,"74","H,,S","79",",,M","69",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-13",,,,,,,"0.08",",,S,2400",,,,,"75","H,,S","81",",,M","69",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-14",,,,,,,"0.01",",,S,2400",,,,,"77","H,,S","82",",,M","74",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-15",,,,,,,"0.00",",,S,2400",,,,,"79","H,,S","83",",,M","76",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-16",,,,,,,"0.00",",,S,2400",,,,,"79","H,,S","83",",,M","76",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-17",,,,,,,"0.00",",,S,2400",,,,,"80","H,,S","84",",,M","68",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-18",,,,,,,"0.10",",,S,2400",,,,,"76","H,,S","84",",,M","69",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-19",,,,,,,"0.01",",,S,2400",,,,,"78","H,,S","81",",,M","73",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-20",,,,,,,"0.00",",,S,2400",,,,,"78","H,,S","83",",,M","73",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-21",,,,,,,"0.00",",,S,2400",,,,,"79","H,,S","84",",,M","76",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-22",,,,,,,"0.00",",,S,2400",,,,,"79","H,,S","83",",,M","76",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-23",,,,,,,"0.00",",,S,2400",,,,,"79","H,,S","84",",,M","75",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-24",,,,,,,"0.00",",,S,2400",,,,,"79","H,,S","86",",,M","74",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-25",,,,,,,"0.00",",,S,2400",,,,,"80","H,,S","85",",,M","76",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-26",,,,,,,"0.00",",,S,2400",,,,,"80","H,,S","85",",,M","75",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-27",,,,,,,"0.02",",,S,2400",,,,,"80","H,,S","85",",,M","76",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-28",,,,,,,"0.00",",,S,2400",,,,,"79","H,,S","84",",,M","72",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-29",,,,,,,"0.16",",,S,2400",,,,,"76","H,,S","83",",,M","70",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-30",,,,,,,"0.54",",,S,2400",,,,,"79","H,,S","85",",,M","75",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-05-31",,,,,,,"0.15",",,S,2400",,,,,"81","H,,S","85",",,M","78",",,M",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-01","12.97",",,W"," 1816",",,W"," 1902",",,W","0.00",",,W,2400",,,,,"83",",,W","86",",,W","79",",,W",,,"  140",",,W","  140",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-02","11.86",",,W"," 0108",",,W"," 2332",",,W","0.00",",,W,2400",,,,,"82",",,W","86",",,W","78",",,W",,,"  160",",,W","  150",",,W","16.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-03","13.20",",,W"," 0143",",,W"," 0235",",,W","0.00",",,W,2400",,,,,"83",",,W","87",",,W","79",",,W",,,"  160",",,W","  160",",,W","17.9",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-04","14.32",",,W"," 2346",",,W"," 2346",",,W","0.00",",,W,2400",,,,,"84",",,W","87",",,W","80",",,W",,,"  150",",,W","  150",",,W","17.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-05","14.99",",,W"," 0140",",,W"," 0010",",,W","0.00",",,W,2400",,,,,"84",",,W","88",",,W","80",",,W",,,"  150",",,W","  140",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-06","11.18",",,W"," 0359",",,W"," 0038",",,W","0.00",",,W,2400",,,,,"84",",,W","87",",,W","80",",,W",,,"  140",",,W","  120",",,W","17.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-07","8.28",",,W"," 2358",",,W"," 2300",",,W","0.02",",,W,2400",,,,,"83",",,W","87",",,W","78",",,W",,,"  130",",,W","  140",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-08","10.29",",,W"," 1429",",,W"," 1429",",,W","0.00","T,,W,2400",,,,,"83",",,W","87",",,W","78",",,W",,,"  100",",,W","  100",",,W","17.9",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-09","11.41",",,W"," 1253",",,W"," 1059",",,W","0.12",",,W,2400",,,,,"82",",,W","87",",,W","77",",,W",,,"   80",",,W","  140",",,W","19.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-10","10.74",",,W"," 1203",",,W"," 1202",",,W","0.04",",,W,2400",,,,,"85",",,W","91",",,W","78",",,W",,,"  160",",,W","  160",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-11","10.51",",,W"," 2242",",,W"," 2241",",,W","0.07",",,W,2400",,,,,"83",",,W","89",",,W","77",",,W",,,"  180",",,W","  190",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-12","8.50",",,W"," 0905",",,W"," 0904",",,W","0.09",",,W,2400",,,,,"82",",,W","87",",,W","77",",,W",,,"  170",",,W","  170",",,W","19.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-13","5.14",",,W"," 1446",",,W"," 0609",",,W","0.35",",,W,2400",,,,,"78",",,W","84",",,W","72",",,W",,,"  300",",,W","  280",",,W","17.9",",,W","23.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-14","5.37",",,W"," 2341",",,W"," 1408",",,W","0.00",",,W,2400",,,,,"83",",,W","90",",,W","75",",,W",,,"  270",",,W","   30",",,W","11.0",",,W","15.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-15","5.82",",,W"," 1437",",,W"," 1436",",,W","0.12",",,W,2400",,,,,"81",",,W","87",",,W","74",",,W",,,"  360",",,W","  360",",,W","29.1",",,W","32.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-16","6.93",",,W"," 0345",",,W"," 0344",",,W","0.12",",,W,2400",,,,,"80",",,W","84",",,W","76",",,W",,,"   10",",,W","   10",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-17","10.74",",,W"," 1042",",,W"," 2346",",,W","0.00",",,W,2400",,,,,"82",",,W","89",",,W","74",",,W",,,"   40",",,W","   40",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-18","13.42",",,W"," 0900",",,W"," 0943",",,W","0.00",",,W,2400",,,,,"81",",,W","87",",,W","75",",,W",,,"   70",",,W","   70",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-19","12.08",",,W"," 1617",",,W"," 1543",",,W","0.00",",,W,2400",,,,,"84",",,W","88",",,W","80",",,W",,,"  100",",,W","  100",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-20","13.20",",,W"," 2214",",,W"," 2246",",,W","0.00",",,W,2400",,,,,"85",",,W","89",",,W","81",",,W",,,"  100",",,W","  110",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-21","11.41",",,W"," 0817",",,W"," 0818",",,W","0.36",",,W,2400",,,,,"81",",,W","87",",,W","74",",,W",,,"  120",",,W","  110",",,W","28.0",",,W","33.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-22","10.51",",,W"," 1445",",,W"," 1445",",,W","0.24",",,W,2400",,,,,"81",",,W","88",",,W","74",",,W",,,"  170",",,W","  170",",,W","19.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-23","14.09",",,W"," 1100",",,W"," 2357",",,W","0.03",",,W,2400",,,,,"84",",,W","88",",,W","80",",,W",,,"  180",",,W","  150",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-24","14.09",",,W"," 2311",",,W"," 2311",",,W","0.00","T,,W,2400",,,,,"85",",,W","89",",,W","81",",,W",,,"  150",",,W","  150",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-25","15.21",",,W"," 0942",",,W"," 0941",",,W","0.75",",,W,2400",,,,,"82",",,W","85",",,W","78",",,W",,,"  190",",,W","  190",",,W","29.1",",,W","40.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-26","14.99",",,W"," 2345",",,W"," 2336",",,W","0.04",",,W,2400",,,,,"85",",,W","89",",,W","81",",,W",,,"  170",",,W","  170",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-27","16.55",",,W"," 1841",",,W"," 0207",",,W","0.00",",,W,2400",,,,,"86",",,W","89",",,W","82",",,W",,,"  170",",,W","  170",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-28","15.66",",,W"," 1412",",,W"," 0508",",,W","0.00",",,W,2400",,,,,"86",",,W","90",",,W","82",",,W",,,"  170",",,W","  180",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-29","13.42",",,W"," 2344",",,W"," 0307",",,W","0.00",",,W,2400",,,,,"86",",,W","89",",,W","82",",,W",,,"  170",",,W","  200",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-06-30","16.55",",,W"," 2341",",,W"," 2346",",,W","0.00",",,W,2400",,,,,"86",",,W","90",",,W","81",",,W",,,"  160",",,W","  160",",,W","23.0",",,W","25.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-01","17.22",",,W"," 0119",",,W"," 0118",",,W","0.00","T,,W,2400",,,,,"87",",,W","91",",,W","82",",,W",,,"  160",",,W","  170",",,W","23.9",",,W","28.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-02","16.33",",,W"," 0106",",,W"," 2242",",,W","0.00",",,W,2400",,,,,"87",",,W","91",",,W","82",",,W",,,"  160",",,W","  130",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-03","14.32",",,W"," 0004",",,W"," 0003",",,W","0.00",",,W,2400",,,,,"86",",,W","90",",,W","82",",,W",,,"  120",",,W","  120",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-04","11.41",",,W"," 1724",",,W"," 1723",",,W","0.00",",,W,2400",,,,,"86",",,W","90",",,W","81",",,W",,,"  170",",,W","  160",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-05","5.59",",,W"," 1046",",,W"," 1045",",,W","0.01",",,W,2400",,,,,"82",",,W","86",",,W","78",",,W",,,"   40",",,W","   40",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-06","6.04",",,W"," 1818",",,W"," 1809",",,W","2.32",",,W,2400",,,,,"80",",,W","87",",,W","73",",,W",,,"   20",",,W","   40",",,W","23.0",",,W","25.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-07","7.16",",,W"," 0600",",,W"," 0524",",,W","0.00",",,W,2400",,,,,"82",",,W","87",",,W","77",",,W",,,"   30",",,W","   10",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-08","9.62",",,W"," 2129",",,W"," 2113",",,W","0.01",",,W,2400",,,,,"84",",,W","88",",,W","80",",,W",,,"  170",",,W","  160",",,W","15.0",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-09","10.29",",,W"," 0540",",,W"," 0546",",,W","0.76",",,W,2400",,,,,"79",",,W","84",",,W","74",",,W",,,"  180",",,W","  170",",,W","17.9",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-10","8.05",",,W"," 0455",",,W"," 0455",",,W","1.00",",,W,2400",,,,,"79",",,W","85",",,W","72",",,W",,,"  240",",,W","  240",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-11","6.71",",,W"," 0538",",,W"," 0538",",,W","0.67",",,W,2400",,,,,"82",",,W","87",",,W","76",",,W",,,"  180",",,W","  190",",,W","17.9",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-12","7.38",",,W"," 1707",",,W"," 1706",",,W","0.34",",,W,2400",,,,,"83",",,W","88",",,W","78",",,W",,,"  300",",,W","  290",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-13","5.59",",,W"," 1256",",,W"," 1255",",,W","0.31",",,W,2400",,,,,"79",",,W","84",",,W","74",",,W",,,"  200",",,W","  200",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-14","10.74",",,W"," 1746",",,W"," 1534",",,W","0.00",",,W,2400",,,,,"85",",,W","88",",,W","81",",,W",,,"  160",",,W","  170",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-15","9.84",",,W"," 0239",",,W"," 0238",",,W","0.00",",,W,2400",,,,,"84",",,W","87",",,W","80",",,W",,,"  160",",,W","  160",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-16","10.07",",,W"," 2101",",,W"," 2101",",,W","0.00",",,W,2400",,,,,"84",",,W","88",",,W","80",",,W",,,"  140",",,W","  140",",,W","16.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-17","8.95",",,W"," 0742",",,W"," 0742",",,W","0.08",",,W,2400",,,,,"83",",,W","88",",,W","77",",,W",,,"  120",",,W","  120",",,W","15.0",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-18","7.16",",,W"," 0620",",,W"," 0619",",,W","0.32",",,W,2400",,,,,"83",",,W","88",",,W","78",",,W",,,"   10",",,W","   10",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-19","9.62",",,W"," 2025",",,W"," 2025",",,W","0.72",",,W,2400",,,,,"82",",,W","88",",,W","76",",,W",,,"   80",",,W","   60",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-20","9.84",",,W"," 1446",",,W"," 0153",",,W","0.03",",,W,2400",,,,,"81",",,W","85",",,W","77",",,W",,,"  130",",,W","  170",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-21","8.72",",,W"," 0754",",,W"," 0753",",,W","0.66",",,W,2400",,,,,"79",",,W","84",",,W","73",",,W",,,"  250",",,W","  240",",,W","34.0",",,W","40.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-22","6.71",",,W"," 1715",",,W"," 1541",",,W","0.00",",,W,2400",,,,,"83",",,W","87",",,W","79",",,W",,,"  180",",,W","  170",",,W","11.0",",,W","15.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1999-07-23","6.49",",,W"," 1018",",,W"," 0932",",,W","0.00",",,W,2400",,,,,"86",",,W","92",",,W","79",",,W",,,"  270",",,W","  270",",,W","11.0",",,W","15.0",",,W",,,,,,,,,,,,
